zone,datetime,createdAt,updatedAt,value,unit,source,isEstimated,estimationMethod
VN,2025-02-26 01:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,29082.311508569892,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 02:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,44379.852528408395,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 03:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,37250.06656790871,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 04:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:10.002Z,41909.09095922013,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 05:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:10.002Z,43185.22228600593,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 06:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,49485.454790246484,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 07:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,38315.308558059005,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 08:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,41139.81525472825,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 09:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,38891.40652060885,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 10:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:10.002Z,41995.87043904037,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 11:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,44921.777292461345,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 12:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:12.411Z,37880.87657922731,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 13:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,40183.327705036005,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 14:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:16.901Z,32074.497598583293,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 15:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,39552.805064353764,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 16:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:16.901Z,40719.67035835703,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 17:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:12.411Z,31113.102606966186,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 18:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,29406.366049364446,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 19:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:16.901Z,25949.849587714423,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 20:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,26904.50780501488,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 21:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,32035.770185482255,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 22:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:16.901Z,23253.702662724805,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-26 23:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,23104.086874537985,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 00:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:12.411Z,26952.72109385444,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 01:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:12.411Z,31810.344564431736,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 02:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,43797.54348995805,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 03:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,47584.59217624047,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 04:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,36480.11731972466,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 05:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:12.398Z,47078.66765787431,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 06:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,34516.574219988,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 07:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:16.901Z,43460.197241256705,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 08:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:16.901Z,47793.259773666854,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 09:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,45372.87005925701,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 10:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:12.411Z,49208.64357045589,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 11:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:12.398Z,29451.509332832935,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 12:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:12.411Z,27823.755851250975,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 13:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:16.901Z,28381.622127995997,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 14:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,36788.74419158789,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 15:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,29132.213750313593,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 16:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,38893.40977899734,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 17:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,24747.839161409065,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 18:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:21.154Z,26860.67278313104,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 19:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,32924.95138067795,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 20:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:12.411Z,26617.842956774475,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 21:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:21.154Z,28528.330731190326,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 22:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,30403.262698318253,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-27 23:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:20.324Z,25791.85662732734,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 00:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:20.324Z,34649.98922775274,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 01:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,37715.88380108173,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 02:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,29356.556167088027,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 03:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:16.901Z,47307.47337586549,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 04:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,46815.27388004463,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 05:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:26.392Z,38851.712530550336,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 06:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:21.154Z,36064.58130308965,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 07:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:26.392Z,34846.858147316496,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 08:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,43121.44320969411,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 09:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:20.324Z,40183.26565667183,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 10:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,46113.76582090256,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 11:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,31727.537381993698,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 12:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,27534.514157956768,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 13:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,42678.0467188669,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 14:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:20.324Z,36100.75977980408,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 15:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,38539.3598283706,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 16:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:26.392Z,41429.31161761953,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 17:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:21.154Z,33079.929009802734,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 18:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:20.324Z,39016.973482969304,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 19:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:26.392Z,36253.94496988287,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 20:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:26.392Z,31685.472226064136,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 21:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,34916.65840821492,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 22:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:21.154Z,26453.742261888754,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-02-28 23:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:26.392Z,33367.017906322675,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 00:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:26.392Z,22017.258102640288,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 01:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:20.324Z,24158.02289032716,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 02:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,31775.89840689108,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 03:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,43790.008072816185,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 04:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:26.392Z,39452.06897101891,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 05:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:21.154Z,40469.97767577166,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 06:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,46908.90412744491,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 07:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,33327.37524276131,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 08:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,31155.314516995055,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 09:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:26.392Z,39372.95051383009,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 10:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:28.996Z,28267.148552397266,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 11:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:26.392Z,29873.595240647308,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 12:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:26.392Z,27071.167941124688,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 13:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,36149.60652227949,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 14:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,24522.783773621515,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 15:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:20.324Z,37576.27562069154,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 16:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,31021.99094227111,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 17:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:28.996Z,26476.563285600278,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 18:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,32388.213895083278,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 19:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,21196.285418367966,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 20:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,25917.946258238622,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 21:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,26633.359039945408,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 22:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,27681.429751340755,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-01 23:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,26227.399268391386,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 00:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,27091.68701629031,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 01:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,31811.703436152486,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 02:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,25518.426607101195,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 03:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,29869.48058937229,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 04:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:35.169Z,42073.716852308266,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 05:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,31153.312210389915,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 06:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:28.996Z,39576.893916225854,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 07:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,30830.25352663243,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 08:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:35.169Z,42048.240392034575,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 09:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:28.996Z,26718.850218443484,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 10:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,32853.993578264504,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 11:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,30525.17522738034,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 12:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,25609.929310586573,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 13:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:35.169Z,36770.73359180747,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 14:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,32407.524811431635,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 15:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:35.169Z,32677.454678931656,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 16:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:35.169Z,27470.397518078164,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 17:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,25977.064203912432,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 18:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,35620.53701275865,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 19:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:30.945Z,31831.374501888942,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 20:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:11:28.996Z,32430.983491392257,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 21:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,27734.154323019146,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 22:00:00+00:00,2025-06-19T14:36:15.406Z,2025-10-01T17:10:30.945Z,23668.364409402126,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-02 23:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:28.996Z,30590.973974957535,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-03 00:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:28.996Z,23451.00325587728,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-03 01:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:11:36.293Z,34826.45258299133,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-03 02:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:30.945Z,30921.670678785707,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
VN,2025-03-03 03:00:00+00:00,2025-06-19T14:35:47.033Z,2025-10-01T17:10:35.169Z,47862.796285300785,MW,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL,True,SANDBOX_MODE_DATA
